transaction_id,date,produit,quantite,prix_unitaire,client_id,ville,region,canal_vente,mode_paiement,statut,montant_total
TXN004725,2024-01-29 16:00:00,Sorgho,75,2384,CLI0106,Kpalimé,Plateaux,Grossiste,Virement,En cours,178800
TXN004726,2024-01-29 18:00:00,Haricot,39,1964,CLI0418,Kara,Kara,Coopérative,Mobile Money,Annulée,76596
TXN004727,2024-01-29 20:00:00,Sorgho,33,1584,CLI0205,Kara,Kara,Export,Espèces,Livrée,52272
TXN004728,2024-01-29 22:00:00,Maïs,42,1425,CLI0382,Tchamba,Centrale,Vente directe,Mobile Money,En cours,59850
TXN004729,2024-01-30 00:00:00,Igname,15,1218,CLI0297,Bassar,Centrale,Export,Espèces,Livrée,18270
TXN004730,2024-01-30 02:00:00,Arachide,68,215,CLI0279,Dapaong,Savanes,Coopérative,Espèces,Livrée,14620
TXN004731,2024-01-30 04:00:00,Igname,65,767,CLI0189,Kara,Kara,Marché local,Espèces,Livrée,49855
TXN004732,2024-01-30 06:00:00,Igname,32,2224,CLI0450,Dapaong,Savanes,Export,Espèces,Livrée,71168
TXN004733,2024-01-30 08:00:00,Haricot,11,1813,CLI0258,Tchamba,Centrale,Coopérative,Crédit,Livrée,19943
TXN004734,2024-01-30 10:00:00,Riz,94,2277,CLI0453,Tône,Savanes,Marché local,Espèces,Livrée,214038
TXN004735,2024-01-30 12:00:00,Soja,37,1742,CLI0078,Bassar,Centrale,Vente directe,Mobile Money,Livrée,64454
TXN004736,2024-01-30 14:00:00,Maïs,19,2131,CLI0023,Cinkassé,Savanes,Coopérative,Espèces,Livrée,40489
TXN004737,2024-01-30 16:00:00,Manioc,51,2269,CLI0375_DUP,Niamtougou,Kara,Grossiste,Crédit,En cours,115719
TXN004738,2024-01-30 18:00:00,Igname,34,1654,CLI0185,Atakpamé,Plateaux,Grossiste,Mobile Money,Livrée,56236
TXN004739,2024-01-30 20:00:00,Manioc,71,1902,CLI0407_DUP,Cinkassé,Savanes,Grossiste,Chèque,Annulée,135042
TXN004740,2024-01-30 22:00:00,Haricot,60,1633,CLI0049,Cinkassé,Savanes,Marché local,Mobile Money,Livrée,97980
TXN004741,2024-01-31 00:00:00,Soja,84,524,CLI0168,Cinkassé,Savanes,Marché local,Crédit,Livrée,44016
TXN004742,2024-01-31 02:00:00,Soja,53,1521,CLI0021,Kpalimé,Plateaux,Export,Crédit,Livrée,80613
TXN004743,2024-01-31 04:00:00,Haricot,12,2428,CLI0392,Bassar,Centrale,Marché local,Virement,Annulée,29136
TXN004744,2024-01-31 06:00:00,Soja,62,321,CLI0105,Tchamba,Centrale,Coopérative,Chèque,Livrée,19902
TXN004745,2024-01-31 08:00:00,Sorgho,96,2371,CLI0290,Cinkassé,Savanes,Grossiste,Espèces,Livrée,227616
TXN004746,2024-01-31 10:00:00,Soja,66,1676,CLI0426,Kara,Kara,Vente directe,Crédit,Livrée,110616
TXN004747,2024-01-31 12:00:00,Manioc,86,465,CLI0229,Kpalimé,Plateaux,Grossiste,Virement,En cours,39990
TXN004748,2024-01-31 14:00:00,Soja,48,227,CLI0181,Atakpamé,Plateaux,Coopérative,Virement,Livrée,10896
TXN004749,2024-01-31 16:00:00,Arachide,40,1482,CLI0352,Kara,Kara,Vente directe,Espèces,Livrée,59280
TXN004750,2024-01-31 18:00:00,Haricot,24,2324,CLI0225,Dapaong,Savanes,Export,Mobile Money,Livrée,55776
TXN004751,2024-01-31 20:00:00,Riz,50,631,CLI0234,Cinkassé,Savanes,Marché local,Chèque,Retardée,31550
TXN004752,2024-01-31 22:00:00,Manioc,95,1078,CLI0266,Dapaong,Savanes,Coopérative,Espèces,Livrée,102410
TXN004753,2024-02-01 00:00:00,Riz,68,1258,CLI0314,Tône,Savanes,Marché local,Espèces,Livrée,85544
TXN004754,2024-02-01 02:00:00,Manioc,88,635,CLI0499,Cinkassé,Savanes,Export,Mobile Money,Livrée,55880
TXN004755,2024-02-01 04:00:00,Igname,43,1285,CLI0218,Tône,Savanes,Vente directe,Mobile Money,Retardée,55255
TXN004756,2024-02-01 06:00:00,Maïs,17,2299,CLI0211,Tchamba,Centrale,Coopérative,Crédit,Annulée,39083
TXN004757,2024-02-01 08:00:00,Arachide,83,2363,CLI0099,Lomé,Maritime,Vente directe,Mobile Money,Livrée,196129
TXN004758,2024-02-01 10:00:00,Manioc,55,2294,CLI0388,Kara,Kara,Coopérative,Mobile Money,Livrée,126170
TXN004759,2024-02-01 12:00:00,Igname,34,300,CLI0345,Kpalimé,Plateaux,Export,Chèque,En cours,10200
TXN004760,2024-02-01 14:00:00,Arachide,97,1502,CLI0253,Niamtougou,Kara,Export,Chèque,Retardée,145694
TXN004761,2024-02-01 16:00:00,Manioc,70,2354,CLI0357_DUP,Cinkassé,Savanes,Export,Chèque,Livrée,164780
TXN004762,2024-02-01 18:00:00,Riz,60,1182,CLI0118,Niamtougou,Kara,Marché local,Espèces,Livrée,70920
TXN004763,2024-02-01 20:00:00,Riz,51,1086,CLI0209,Tône,Savanes,Grossiste,Chèque,Livrée,55386
TXN004764,2024-02-01 22:00:00,Haricot,77,999,CLI0409,Kara,Kara,Vente directe,Chèque,En cours,76923
TXN004765,2024-02-02 00:00:00,Manioc,73,1225,CLI0481,Sokodé,Centrale,Coopérative,Virement,Livrée,89425
TXN004766,2024-02-02 02:00:00,Manioc,35,1715,CLI0329,Aného,Maritime,Vente directe,Chèque,Livrée,60025
TXN004767,2024-02-02 04:00:00,Sorgho,34,2103,CLI0183,Tône,Savanes,Grossiste,Espèces,Livrée,71502
TXN004768,2024-02-02 06:00:00,Arachide,16,2113,CLI0417,Tône,Savanes,Marché local,Virement,Livrée,33808
TXN004769,2024-02-02 08:00:00,Arachide,82,1495,CLI0083,Lomé,Maritime,Marché local,Espèces,Livrée,122590
TXN004770,2024-02-02 10:00:00,Arachide,18,1367,CLI0254,Dapaong,Savanes,Grossiste,Espèces,Annulée,24606
TXN004771,2024-02-02 12:00:00,Arachide,38,634,CLI0005,Niamtougou,Kara,Coopérative,Virement,Livrée,24092
TXN004772,2024-02-02 14:00:00,Maïs,43,1674,CLI0303,Niamtougou,Kara,Grossiste,Virement,En cours,71982
TXN004773,2024-02-02 16:00:00,Maïs,32,1115,CLI0428,Kpalimé,Plateaux,Marché local,Virement,Annulée,35680
TXN004774,2024-02-02 18:00:00,Igname,7,2475,CLI0227,Aného,Maritime,Marché local,Virement,Livrée,17325
TXN004775,2024-02-02 20:00:00,Soja,87,744,CLI0390,Aného,Maritime,Vente directe,Espèces,Livrée,64728
TXN004776,2024-02-02 22:00:00,Manioc,87,1437,CLI0012,Dapaong,Savanes,Coopérative,Virement,Livrée,125019
TXN004777,2024-02-03 00:00:00,Manioc,46,847,CLI0337,Atakpamé,Plateaux,Coopérative,Mobile Money,Livrée,38962
TXN004778,2024-02-03 02:00:00,Manioc,61,2495,CLI0129,Kara,Kara,Marché local,Chèque,Livrée,152195
TXN004779,2024-02-03 04:00:00,Manioc,18,1631,CLI0011,Kara,Kara,Grossiste,Chèque,Livrée,29358
TXN004780,2024-02-03 06:00:00,Arachide,71,1276,CLI0490,Cinkassé,Savanes,Marché local,Mobile Money,En cours,90596
TXN004781,2024-02-03 08:00:00,Arachide,40,1799,CLI0272,Niamtougou,Kara,Vente directe,Espèces,En cours,71960
TXN004782,2024-02-03 10:00:00,Maïs,88,236,CLI0357,Aného,Maritime,Grossiste,Espèces,Annulée,20768
TXN004783,2024-02-03 12:00:00,Riz,78,923,CLI0092,Lomé,Maritime,Marché local,Chèque,Livrée,71994
TXN004784,2024-02-03 14:00:00,Sorgho,50,1747,CLI0009,Tchamba,Centrale,Coopérative,Crédit,Livrée,87350
TXN004785,2024-02-03 16:00:00,Arachide,5,1179,CLI0123,Dapaong,Savanes,Vente directe,Mobile Money,Livrée,5895
TXN004786,2024-02-03 18:00:00,Arachide,54,283,CLI0281,Sokodé,Centrale,Marché local,Mobile Money,Retardée,15282
TXN004787,2024-02-03 20:00:00,Haricot,86,1317,CLI0458,Atakpamé,Plateaux,Marché local,Chèque,Livrée,113262
TXN004788,2024-02-03 22:00:00,Arachide,58,1565,CLI0451,Niamtougou,Kara,Export,Virement,Livrée,90770
TXN004789,2024-02-04 00:00:00,Riz,22,918,CLI0407,Tchamba,Centrale,Grossiste,Crédit,Livrée,20196
TXN004790,2024-02-04 02:00:00,Riz,74,749,CLI0056,Dapaong,Savanes,Export,Espèces,Livrée,55426
TXN004791,2024-02-04 04:00:00,Maïs,90,1571,CLI0379,Tchamba,Centrale,Coopérative,Espèces,Livrée,141390
TXN004792,2024-02-04 06:00:00,Arachide,79,786,CLI0074_DUP,Tchamba,Centrale,Grossiste,Espèces,Annulée,62094
TXN004793,2024-02-04 08:00:00,Igname,38,2064,CLI0023,Lomé,Maritime,Vente directe,Espèces,Livrée,78432
TXN004794,2024-02-04 10:00:00,Haricot,49,351,CLI0245,Kara,Kara,Grossiste,Mobile Money,En cours,17199
TXN004795,2024-02-04 12:00:00,Sorgho,1,1261,CLI0418,Sokodé,Centrale,Marché local,Mobile Money,Livrée,1261
TXN004796,2024-02-04 14:00:00,Manioc,78,2412,CLI0231,Bassar,Centrale,Marché local,Virement,Livrée,188136
TXN004797,2024-02-04 16:00:00,Arachide,36,1767,CLI0210,Dapaong,Savanes,Marché local,Mobile Money,En cours,63612
TXN004798,2024-02-04 18:00:00,Maïs,95,411,CLI0162,Aného,Maritime,Grossiste,Virement,Livrée,39045
TXN004799,2024-02-04 20:00:00,Maïs,28,941,CLI0377,Sokodé,Centrale,Marché local,Virement,En cours,26348
TXN004800,2024-02-04 22:00:00,Igname,98,2379,CLI0170,Bassar,Centrale,Marché local,Espèces,Livrée,233142
TXN004801,2024-02-05 00:00:00,Sorgho,35,295,CLI0339,Sokodé,Centrale,Export,Espèces,Livrée,10325
TXN004802,2024-02-05 02:00:00,Haricot,60,1726,CLI0474,Niamtougou,Kara,Marché local,Mobile Money,Livrée,103560
TXN004803,2024-02-05 04:00:00,Soja,62,721,CLI0227,Niamtougou,Kara,Export,Mobile Money,En cours,44702
TXN004804,2024-02-05 06:00:00,Maïs,87,1239,CLI0363,Niamtougou,Kara,Coopérative,Virement,En cours,107793
TXN004805,2024-02-05 08:00:00,Riz,46,1902,CLI0479,Tône,Savanes,Grossiste,Chèque,Livrée,87492
TXN004806,2024-02-05 10:00:00,Riz,83,217,CLI0475,Sokodé,Centrale,Export,Espèces,En cours,18011
TXN004807,2024-02-05 12:00:00,Manioc,82,1919,CLI0195,Cinkassé,Savanes,Grossiste,Crédit,En cours,157358
TXN004808,2024-02-05 14:00:00,Maïs,79,1177,CLI0012,Niamtougou,Kara,Grossiste,Chèque,Livrée,92983
TXN004809,2024-02-05 16:00:00,Haricot,61,1078,CLI0495,Dapaong,Savanes,Vente directe,Espèces,Livrée,65758
TXN004810,2024-02-05 18:00:00,Manioc,65,793,CLI0062,Kara,Kara,Export,Espèces,Livrée,51545
TXN004811,2024-02-05 20:00:00,Maïs,89,842,CLI0271,Kpalimé,Plateaux,Marché local,Mobile Money,Retardée,74938
TXN004812,2024-02-05 22:00:00,Sorgho,26,2376,CLI0065,Kpalimé,Plateaux,Vente directe,Crédit,Livrée,61776
TXN004813,2024-02-06 00:00:00,Arachide,35,1000,CLI0480,Tchamba,Centrale,Export,Crédit,Annulée,35000
TXN004814,2024-02-06 02:00:00,Haricot,57,654,CLI0490,Tchamba,Centrale,Export,Espèces,En cours,37278
TXN004815,2024-02-06 04:00:00,Maïs,79,1809,CLI0068,Dapaong,Savanes,Coopérative,Virement,En cours,142911
TXN004816,2024-02-06 06:00:00,Haricot,63,1075,CLI0362,Niamtougou,Kara,Marché local,Crédit,Livrée,67725
TXN004817,2024-02-06 08:00:00,Soja,4,1295,CLI0019,Atakpamé,Plateaux,Coopérative,Chèque,Livrée,5180
TXN004818,2024-02-06 10:00:00,Haricot,79,1213,CLI0091,Tône,Savanes,Grossiste,Virement,En cours,95827
TXN004819,2024-02-06 12:00:00,Haricot,42,1310,CLI0238,Tchamba,Centrale,Marché local,Mobile Money,Livrée,55020
TXN004820,2024-02-06 14:00:00,Riz,45,661,CLI0462,Kpalimé,Plateaux,Coopérative,Espèces,Annulée,29745
TXN004821,2024-02-06 16:00:00,Sorgho,39,2336,CLI0024,Kpalimé,Plateaux,Coopérative,Espèces,Livrée,91104
TXN004822,2024-02-06 18:00:00,Arachide,65,2253,CLI0227,Tône,Savanes,Marché local,Chèque,En cours,146445
TXN004823,2024-02-06 20:00:00,Arachide,22,1144,CLI0381,Kara,Kara,Export,Chèque,Livrée,25168
TXN004824,2024-02-06 22:00:00,Riz,11,283,CLI0006,Cinkassé,Savanes,Grossiste,Mobile Money,Livrée,3113
TXN004825,2024-02-07 00:00:00,Haricot,37,1639,CLI0357,Cinkassé,Savanes,Vente directe,Mobile Money,Livrée,60643
TXN004826,2024-02-07 02:00:00,Arachide,90,1335,CLI0157,Lomé,Maritime,Vente directe,Crédit,Retardée,120150
TXN004827,2024-02-07 04:00:00,Manioc,51,2419,CLI0201,Atakpamé,Plateaux,Vente directe,Virement,Retardée,123369
TXN004828,2024-02-07 06:00:00,Sorgho,91,898,CLI0225,Atakpamé,Plateaux,Grossiste,Espèces,Livrée,81718
TXN004829,2024-02-07 08:00:00,Soja,58,2020,CLI0463,Dapaong,Savanes,Marché local,Crédit,En cours,117160
TXN004830,2024-02-07 10:00:00,Riz,77,729,CLI0257,Kpalimé,Plateaux,Marché local,Mobile Money,Livrée,56133
TXN004831,2024-02-07 12:00:00,Maïs,7,518,CLI0431,Tchamba,Centrale,Marché local,Chèque,En cours,3626
TXN004832,2024-02-07 14:00:00,Maïs,8,1298,CLI0425,Sokodé,Centrale,Vente directe,Crédit,En cours,10384
TXN004833,2024-02-07 16:00:00,Maïs,51,448,CLI0407,Bassar,Centrale,Export,Chèque,Livrée,22848
TXN004834,2024-02-07 18:00:00,Igname,23,586,CLI0105,Dapaong,Savanes,Coopérative,Virement,En cours,13478
TXN004835,2024-02-07 20:00:00,Sorgho,90,2157,CLI0252,Atakpamé,Plateaux,Vente directe,Chèque,Livrée,194130
TXN004836,2024-02-07 22:00:00,Soja,91,2090,CLI0099,Kara,Kara,Grossiste,Espèces,Livrée,190190
TXN004837,2024-02-08 00:00:00,Arachide,9,562,CLI0178,Cinkassé,Savanes,Marché local,Virement,Retardée,5058
TXN004838,2024-02-08 02:00:00,Soja,46,2315,CLI0265,Cinkassé,Savanes,Coopérative,Chèque,Livrée,106490
TXN004839,2024-02-08 04:00:00,Soja,38,1755,CLI0132,Cinkassé,Savanes,Marché local,Crédit,Retardée,66690
TXN004840,2024-02-08 06:00:00,Riz,13,2006,CLI0199,Dapaong,Savanes,Marché local,Espèces,Livrée,26078
TXN004841,2024-02-08 08:00:00,Sorgho,7,495,CLI0057,Kara,Kara,Marché local,Espèces,Annulée,3465
TXN004842,2024-02-08 10:00:00,Maïs,11,2191,CLI0409,Kpalimé,Plateaux,Export,Mobile Money,Livrée,24101
TXN004843,2024-02-08 12:00:00,Riz,74,2280,CLI0262,Dapaong,Savanes,Coopérative,Mobile Money,Livrée,168720
TXN004844,2024-02-08 14:00:00,Arachide,97,1597,CLI0118,Dapaong,Savanes,Vente directe,Crédit,Annulée,154909
TXN004845,2024-02-08 16:00:00,Soja,50,231,CLI0485,Kara,Kara,Export,Mobile Money,Livrée,11550
TXN004846,2024-02-08 18:00:00,Haricot,67,754,CLI0321,Atakpamé,Plateaux,Grossiste,Chèque,En cours,50518
TXN004847,2024-02-08 20:00:00,Maïs,41,504,CLI0308,Sokodé,Centrale,Grossiste,Mobile Money,En cours,20664
TXN004848,2024-02-08 22:00:00,Igname,29,992,CLI0490,Sokodé,Centrale,Vente directe,Espèces,Livrée,28768
TXN004849,2024-02-09 00:00:00,Sorgho,37,1331,CLI0321,Kara,Kara,Coopérative,Crédit,Livrée,49247
TXN004850,2024-02-09 02:00:00,Manioc,56,295,CLI0356,Tône,Savanes,Vente directe,Chèque,Livrée,16520
TXN004851,2024-02-09 04:00:00,Igname,80,1289,CLI0409_DUP,Dapaong,Savanes,Export,Espèces,Annulée,103120
TXN004852,2024-02-09 06:00:00,Soja,16,429,CLI0024,Niamtougou,Kara,Coopérative,Espèces,Livrée,6864
TXN004853,2024-02-09 08:00:00,Soja,44,557,CLI0192,Kara,Kara,Grossiste,Virement,Livrée,24508
TXN004854,2024-02-09 10:00:00,Soja,50,601,CLI0349,Kara,Kara,Coopérative,Mobile Money,Livrée,30050
TXN004855,2024-02-09 12:00:00,Soja,71,989,CLI0025,Niamtougou,Kara,Coopérative,Chèque,Livrée,70219
TXN004856,2024-02-09 14:00:00,Maïs,79,298,CLI0390,Niamtougou,Kara,Coopérative,Crédit,Livrée,23542
TXN004857,2024-02-09 16:00:00,Sorgho,6,470,CLI0190,Tône,Savanes,Vente directe,Crédit,Annulée,2820
TXN004858,2024-02-09 18:00:00,Igname,18,1998,CLI0028,Sokodé,Centrale,Marché local,Crédit,Livrée,35964
TXN004859,2024-02-09 20:00:00,Riz,19,561,CLI0491,Cinkassé,Savanes,Export,Virement,Livrée,10659
TXN004860,2024-02-09 22:00:00,Maïs,51,1387,CLI0488,Cinkassé,Savanes,Coopérative,Chèque,Livrée,70737
TXN004861,2024-02-10 00:00:00,Sorgho,66,739,CLI0172,Niamtougou,Kara,Coopérative,Espèces,Livrée,48774
TXN004862,2024-02-10 02:00:00,Igname,3,2065,CLI0038,Kpalimé,Plateaux,Vente directe,Virement,Livrée,6195
TXN004863,2024-02-10 04:00:00,Riz,89,1032,CLI0299,Aného,Maritime,Export,Mobile Money,Annulée,91848
TXN004864,2024-02-10 06:00:00,Soja,54,1259,CLI0266,Kara,Kara,Export,Espèces,Livrée,67986
TXN004865,2024-02-10 08:00:00,Sorgho,49,513,CLI0027,Cinkassé,Savanes,Grossiste,Crédit,Livrée,25137
TXN004866,2024-02-10 10:00:00,Soja,28,1499,CLI0452,Cinkassé,Savanes,Export,Mobile Money,Annulée,41972
TXN004867,2024-02-10 12:00:00,Haricot,38,432,CLI0469,Atakpamé,Plateaux,Export,Chèque,Livrée,16416
TXN004868,2024-02-10 14:00:00,Sorgho,28,1839,CLI0085,Kara,Kara,Coopérative,Chèque,En cours,51492
TXN004869,2024-02-10 16:00:00,Arachide,32,1229,CLI0013,Kara,Kara,Marché local,Virement,Livrée,39328
TXN004870,2024-02-10 18:00:00,Manioc,41,443,CLI0259,Atakpamé,Plateaux,Coopérative,Chèque,Livrée,18163
TXN004871,2024-02-10 20:00:00,Soja,36,2488,CLI0100,Niamtougou,Kara,Vente directe,Crédit,Livrée,89568
TXN004872,2024-02-10 22:00:00,Soja,36,2322,CLI0261,Kpalimé,Plateaux,Export,Virement,En cours,83592
TXN004873,2024-02-11 00:00:00,Soja,87,1758,CLI0278,Dapaong,Savanes,Marché local,Virement,Livrée,152946
TXN004874,2024-02-11 02:00:00,Arachide,66,286,CLI0066,Niamtougou,Kara,Coopérative,Crédit,Livrée,18876
TXN004875,2024-02-11 04:00:00,Maïs,10,1080,CLI0378,Kpalimé,Plateaux,Grossiste,Chèque,Livrée,10800
TXN004876,2024-02-11 06:00:00,Riz,70,1372,CLI0496_DUP,Tône,Savanes,Vente directe,Mobile Money,Livrée,96040
TXN004877,2024-02-11 08:00:00,Soja,72,359,CLI0117,Kara,Kara,Vente directe,Virement,Livrée,25848
TXN004878,2024-02-11 10:00:00,Soja,79,2329,CLI0499,Sokodé,Centrale,Vente directe,Mobile Money,Annulée,183991
TXN004879,2024-02-11 12:00:00,Igname,93,2429,CLI0205,Aného,Maritime,Coopérative,Mobile Money,En cours,225897
TXN004880,2024-02-11 14:00:00,Igname,63,1749,CLI0080,Dapaong,Savanes,Marché local,Mobile Money,En cours,110187
TXN004881,2024-02-11 16:00:00,Maïs,92,677,CLI0018,Kara,Kara,Marché local,Mobile Money,Livrée,62284
TXN004882,2024-02-11 18:00:00,Maïs,22,2430,CLI0058,Cinkassé,Savanes,Export,Crédit,Livrée,53460
TXN004883,2024-02-11 20:00:00,Manioc,98,1779,CLI0112,Niamtougou,Kara,Marché local,Espèces,Livrée,174342
TXN004884,2024-02-11 22:00:00,Sorgho,20,2421,CLI0315,Cinkassé,Savanes,Grossiste,Chèque,Livrée,48420
TXN004885,2024-02-12 00:00:00,Soja,33,2261,CLI0162,Tône,Savanes,Vente directe,Espèces,Livrée,74613
TXN004886,2024-02-12 02:00:00,Sorgho,15,2160,CLI0324,Bassar,Centrale,Coopérative,Espèces,En cours,32400
TXN004887,2024-02-12 04:00:00,Haricot,7,2320,CLI0331,Lomé,Maritime,Vente directe,Virement,Livrée,16240
TXN004888,2024-02-12 06:00:00,Maïs,88,1945,CLI0074_DUP,Tône,Savanes,Vente directe,Espèces,Livrée,171160
TXN004889,2024-02-12 08:00:00,Maïs,90,801,CLI0057,Cinkassé,Savanes,Grossiste,Espèces,Retardée,72090
TXN004890,2024-02-12 10:00:00,Manioc,50,1619,CLI0165,Atakpamé,Plateaux,Vente directe,Crédit,Livrée,80950
TXN004891,2024-02-12 12:00:00,Riz,10,2118,CLI0166,Bassar,Centrale,Vente directe,Mobile Money,Livrée,21180
TXN004892,2024-02-12 14:00:00,Arachide,79,532,CLI0297,Lomé,Maritime,Grossiste,Espèces,Livrée,42028
TXN004893,2024-02-12 16:00:00,Arachide,37,554,CLI0004,Cinkassé,Savanes,Grossiste,Espèces,Livrée,20498
TXN004894,2024-02-12 18:00:00,Arachide,59,1046,CLI0410,Kara,Kara,Marché local,Virement,Livrée,61714
TXN004895,2024-02-12 20:00:00,Maïs,88,362,CLI0106,Tône,Savanes,Vente directe,Chèque,Livrée,31856
TXN004896,2024-02-12 22:00:00,Soja,75,315,CLI0166,Cinkassé,Savanes,Export,Virement,Livrée,23625
TXN004897,2024-02-13 00:00:00,Igname,63,1302,CLI0254,Niamtougou,Kara,Export,Chèque,Livrée,82026
TXN004898,2024-02-13 02:00:00,Manioc,21,1670,CLI0128,Kara,Kara,Export,Chèque,Livrée,35070
TXN004899,2024-02-13 04:00:00,Riz,79,2106,CLI0486,Atakpamé,Plateaux,Grossiste,Chèque,Annulée,166374
TXN004900,2024-02-13 06:00:00,Haricot,79,1246,CLI0076,Sokodé,Centrale,Vente directe,Crédit,Livrée,98434
TXN004901,2024-02-13 08:00:00,Arachide,37,742,CLI0221,Tchamba,Centrale,Marché local,Crédit,Livrée,27454
TXN004902,2024-02-13 10:00:00,Manioc,45,613,CLI0434,Tchamba,Centrale,Vente directe,Mobile Money,Annulée,27585
TXN004903,2024-02-13 12:00:00,Igname,14,881,CLI0439,Aného,Maritime,Export,Chèque,Livrée,12334
TXN004904,2024-02-13 14:00:00,Igname,43,841,CLI0435,Tône,Savanes,Coopérative,Crédit,Annulée,36163
TXN004905,2024-02-13 16:00:00,Maïs,85,1632,CLI0133,Tône,Savanes,Export,Crédit,Livrée,138720
TXN004906,2024-02-13 18:00:00,Arachide,84,868,CLI0441,Sokodé,Centrale,Grossiste,Espèces,En cours,72912
TXN004907,2024-02-13 20:00:00,Riz,33,2269,CLI0391,Kara,Kara,Vente directe,Chèque,Livrée,74877
TXN004908,2024-02-13 22:00:00,Haricot,3,1168,CLI0244,Tône,Savanes,Grossiste,Virement,Livrée,3504
TXN004909,2024-02-14 00:00:00,Sorgho,87,1904,CLI0146,Lomé,Maritime,Marché local,Espèces,Livrée,165648
TXN004910,2024-02-14 02:00:00,Igname,44,1380,CLI0415,Tône,Savanes,Vente directe,Crédit,Annulée,60720
TXN004911,2024-02-14 04:00:00,Igname,87,1245,CLI0427,Kpalimé,Plateaux,Vente directe,Crédit,Livrée,108315
TXN004912,2024-02-14 06:00:00,Haricot,91,1695,CLI0212,Cinkassé,Savanes,Vente directe,Crédit,Livrée,154245
TXN004913,2024-02-14 08:00:00,Igname,35,1487,CLI0249,Niamtougou,Kara,Coopérative,Crédit,Livrée,52045
TXN004914,2024-02-14 10:00:00,Riz,25,1998,CLI0035,Lomé,Maritime,Vente directe,Virement,Annulée,49950
TXN004915,2024-02-14 12:00:00,Haricot,96,923,CLI0253,Cinkassé,Savanes,Coopérative,Mobile Money,Livrée,88608
TXN004916,2024-02-14 14:00:00,Soja,86,1359,CLI0286,Aného,Maritime,Vente directe,Mobile Money,Livrée,116874
TXN004917,2024-02-14 16:00:00,Arachide,8,451,CLI0210,Tchamba,Centrale,Export,Chèque,Livrée,3608
TXN004918,2024-02-14 18:00:00,Arachide,62,404,CLI0110,Lomé,Maritime,Marché local,Crédit,Retardée,25048
TXN004919,2024-02-14 20:00:00,Sorgho,18,2079,CLI0330,Niamtougou,Kara,Vente directe,Chèque,Livrée,37422
TXN004920,2024-02-14 22:00:00,Haricot,92,990,CLI0142,Sokodé,Centrale,Grossiste,Virement,Livrée,91080
TXN004921,2024-02-15 00:00:00,Sorgho,28,1284,CLI0087,Cinkassé,Savanes,Export,Chèque,Livrée,35952
TXN004922,2024-02-15 02:00:00,Haricot,75,664,CLI0140,Sokodé,Centrale,Grossiste,Mobile Money,En cours,49800
TXN004923,2024-02-15 04:00:00,Arachide,12,2041,CLI0332,Dapaong,Savanes,Grossiste,Mobile Money,Livrée,24492
TXN004924,2024-02-15 06:00:00,Soja,64,1525,CLI0026,Cinkassé,Savanes,Coopérative,Mobile Money,Livrée,97600
TXN004925,2024-02-15 08:00:00,Igname,2,1695,CLI0362,Cinkassé,Savanes,Marché local,Chèque,En cours,3390
TXN004926,2024-02-15 10:00:00,Haricot,59,593,CLI0360,Tchamba,Centrale,Grossiste,Crédit,En cours,34987
TXN004927,2024-02-15 12:00:00,Sorgho,37,1830,CLI0215,Atakpamé,Plateaux,Export,Espèces,Livrée,67710
TXN004928,2024-02-15 14:00:00,Maïs,4,2228,CLI0077,Cinkassé,Savanes,Marché local,Mobile Money,Annulée,8912
TXN004929,2024-02-15 16:00:00,Igname,41,1111,CLI0095,Cinkassé,Savanes,Export,Chèque,En cours,45551
TXN004930,2024-02-15 18:00:00,Arachide,45,1482,CLI0218,Kara,Kara,Grossiste,Espèces,Livrée,66690
TXN004931,2024-02-15 20:00:00,Riz,34,1410,CLI0368,Cinkassé,Savanes,Marché local,Mobile Money,Livrée,47940
TXN004932,2024-02-15 22:00:00,Riz,87,1435,CLI0052,Dapaong,Savanes,Vente directe,Mobile Money,Annulée,124845
TXN004933,2024-02-16 00:00:00,Igname,13,1258,CLI0274,Cinkassé,Savanes,Grossiste,Virement,Livrée,16354
TXN004934,2024-02-16 02:00:00,Soja,7,1370,CLI0444,Lomé,Maritime,Grossiste,Mobile Money,Livrée,9590
TXN004935,2024-02-16 04:00:00,Maïs,32,1472,CLI0033,Atakpamé,Plateaux,Coopérative,Espèces,Annulée,47104
TXN004936,2024-02-16 06:00:00,Sorgho,23,256,CLI0416,Sokodé,Centrale,Export,Espèces,Retardée,5888
TXN004937,2024-02-16 08:00:00,Haricot,49,2092,CLI0425,Niamtougou,Kara,Vente directe,Crédit,En cours,102508
TXN004938,2024-02-16 10:00:00,Arachide,72,1948,CLI0007,Bassar,Centrale,Marché local,Espèces,En cours,140256
